Event ID,corp1,target1
712,Tamil Nadu State Transport Corporation (TNSTC),Bus
713,Afghan Ministry of Transport and Civil Aviation,Employees
714,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Vehicle
715,Unknown,Middle School
716,Bacha Khan University,University
717,Kaboora Production,Bus of Employees
718,Egyptian National Police (ENP),Checkpoint
719,Royal Thai Armed Forces,Patrol
720,Philippine Army (PA),Patrol
721,Not Applicable,Apartments
722,Unknown,Unknown
723,Unknown,Store
724,Tamboura 1 Village,Village
725,Unknown,Miners
726,Buratai Town,Town
727,Not Applicable,Muslim Civilian: Mat Kor Seng
728,Iraqi Armed Forces,Soldiers
729,African Union Mission in Somalia (AMISOM),Convoy
730,Mozambique National Resistance Movement (MNR),Secretary General: Manuel Bissopo
731,Not Applicable,Civilian
732,Iraqi Ministry of Electricity,Car of Employee
733,Not Applicable,Civilians
734,Not Applicable,Civilians
735,Afghan Police,Officers
736,Khanabad District,District
737,Afghan National Security Force (ANSF),Checkposts
738,Not Applicable,Civilians
739,Not Applicable,Vehicle
740,Afghan Police,Officers
741,Afghan Police,Officers
742,Tamil Nadu State Transport Corporation (TNSTC),Bus
743,Not Applicable,Vehicle
744,Unknown,Bus Stand
745,Mali Gendarmerie,Soldier
746,Unknown,Bread Shop
747,Not Applicable,Suspected Informant: Jason Escorel
748,National Oil Corporation (NOC),Oil Terminal
749,National Oil Corporation (NOC),Oil Pipeline
750,Al-Nahda School,School
751,Egyptian National Police (ENP),Officers
752,Turkish National Police (EGM),Van
753,Military of Yemen,Vehicle
754,Unknown,Neighborhoods
755,Not Applicable,Civilians
756,Unknown,Convenience Store
757,Not Applicable,Civilians
758,Not Applicable,Civilian
759,Not Applicable,Civilian
760,Not Applicable,Civilian
761,Iraqi Ministry of Trade,Employees
762,Iraqi Police Service (IPS),Patrol
763,Not Applicable,Residence
764,Government of Kharan,Residence of District Chair: Saghir Ahmeed Badini
765,Afghan Police,Patrol
766,Government of Afghanistan,Energy Department Director: Faizullah Khumar
767,Not Applicable,Civilians
768,Not Applicable,Residential Area
769,Unknown,Unknown
770,Unknown,Unknown
771,Unknown,Unknown
772,Unknown,Unknown
773,Unknown,Unknown
774,Unknown,Unknown
775,Not Applicable,Civilian: Abdol Samim
776,Not Applicable,House
777,Pakistani Police,Sub-Inspector: Hafeezur Rahman
778,Youth Association of Nepal (YAN),Rally
779,Unknown,Unknown
780,Unknown,Unknown
781,Unknown,Unknown
782,Unknown,Unknown
783,Unknown,Unknown
784,Saint Andrew Catholic Church,Church
785,Government of Balochistan,Convoy of Home Minister: Mir Sarfaraz Ahmed Bugti
786,Not Applicable,House of Laborer: Samad Khan
787,Aman Lashkars,"Members: Ghulam Qadir, Shamsuddin"
788,Virira Market,Market
789,Beach View Hotel,Hotel
790,Lido Seafood Restaurant,Restaurant
791,Government of Harni,Former Village Head: Dinesh Tanti
792,Nuriye Eser Primary School,Primary School
793,Turkish Armed Forces (TSK),Soldiers
794,Unknown,Unknown
795,Nigerian Armed Forces,Checkpoint
796,Unknown,Stores
797,Unknown,Market
798,Pakistani Police,"Constables: Shahzeb Khan, Ihsanullah"
799,Bardi Village,Village
800,Indian Armed Forces,Convoy
801,Egyptian Armed Forces,Checkpoint
802,Afghan Police,Headquarters
803,Khassadars,Official: Rehmatullah
804,Egyptian National Police (ENP),Checkpoint
805,AJ Construction Company,Construction Equipment
806,Not Applicable,House
807,Unknown,Journalist: Mukesh Kumar
808,Government of Pakistan,Government Girls' High Secondary School
809,Afghan National Security Force (ANSF),Soldier
810,Medical Technical School,School
811,Military of Yemen,Colonel
812,Not Applicable,Bohra Civilians
813,Aman Lashkars,Members
814,Unknown,Security Guard
815,Unknown,Unknown
816,Central Reserve Police Force (CRPF),Patrol
817,Israeli Border Police,Checkpoint
818,Citizens Armed Forces Geographical Unit (CAFGU),Soldier: Jessie Mina
819,Iraqi Ministry of Industry and Minerals,Vehicle of Employee
820,Not Applicable,Civilians
821,Not Applicable,Civilian
822,Not Applicable,Civilian
823,Federal Police,Bases
824,Unknown,Unknown
825,Unknown,Unknown
826,Peshmerga,Headquarters
827,Qayyarah Subdistrict,Subdistrict
828,Unknown,Ujayl Oilfield
829,Unknown,Allas Oilfield
830,Unknown,Cell Phone Tower
831,Not Applicable,House
832,Iraqi Armed Forces,Base
833,Unknown,Power Station
834,Al-Fathah Area,Area
835,Government of Gao,Attorney General: Housseyni Salah Cisse
836,Unknown,School
837,Government of Malabon,City Councilor: Merlin Manalac
838,Convention for the Respect of Human Rights (CRHD),Chairperson: Mumbere Siluneha
839,Government of Mansablay,House of Village Chief: Aurelio Tolero
840,Unknown,Vehicle of Madrassa Administrator: Salahuddin
841,Egyptian National Police (ENP),Checkpoint
842,Government of Libya,Former Officials
843,Not Applicable,Civilian: Milad Hassan al-Qaddafi
844,Yemeni Police,Vehicle of Colonel: Taha al-Sobeihi
845,Military of Yemen,Headquarters
846,Tunisian National Guard,Patrol
847,Unknown,Vehicle
848,Philippine National Police (PNP),Vehicle
849,Not Applicable,Vehicle
850,Unknown,Liquor Store
851,Indian Armed Forces,Soldiers
852,Not Applicable,House
853,Star Cafe,Cafe
854,Joseph Bakery,Bakery
855,Babangida Town,Town
856,Pakistan People's Party (PPP),Provincial Assembly Member: Javed Nagori
857,Wunamokoh Village,Village
858,Demsare Village,Village
859,Tabongo Village,Village
860,Fawure Village,Village
861,Noyine Village,Village
862,Ndikajam Village,Village
863,Iraqi Ministry of Health,Vehicle of Employee
864,Not Applicable,Civilians
865,Not Applicable,Civilians
866,Not Applicable,Civilians
867,Not Applicable,Civilians
868,Unknown,Mausoleum of Imam Al Hasan
869,Iraqi Armed Forces,Soldiers
870,Unknown,Students
871,Sahwa Council,Checkpoint
872,Al-Saiqa,House of Deputy Commander of Investigations: Mir'i al-Huthi
873,Royal Thai Rangers,4910th Company Patrol
874,Pakistani Police,Checkpost
875,Not Applicable,Truck
876,Afghan Police,Officers
877,Aqcha District,District
878,Not Applicable,Civilians
879,Government of Farah,Office of Governor
880,Criminal Investigation Department (CID),Car of Director: Major Salah Hujayri
881,Afghan Police,Post
882,Afghan Police,Officers
883,Not Applicable,Civilians
884,Unknown,Market
885,Unknown,Market
886,Not Applicable,House
887,Not Applicable,House
888,Bharat Sanchar Nigam Limited (BSNL),Cell Phone Tower
889,Israel Defense Forces (IDF),Soldiers
890,Unknown,Grocery Store
891,Ahrar Al-Sham,Checkpoint
892,Not Applicable,Civilian
893,Not Applicable,Civilians
894,Unknown,Unknown
895,Philippine Air Force (PAF),Patrol
896,Government of Don Victoriano Chiongbian,Vehicle of Vice Mayor: Annabelle Boza-Hamoy
897,Al-Jura Neighborhood,Neighborhood
898,Al-Qosour Neighborhood,Neighborhood
899,Frontier Corps (FC),Post
900,Not Applicable,House
901,Not Applicable,Traders
902,Government of Egypt,Post Office
903,Iraqi Army,Patrol
904,Not Applicable,Civilians
905,Police Service of Northern Ireland (PSNI),Officers
906,Philippine National Police (PNP),Officer: Bernard Mendoza
907,Unknown,Unknown
908,Unknown,Unknown
909,Unknown,Unknown
910,Unknown,Unknown
911,Unknown,Unknown
912,Unknown,Unknown
913,Unknown,Unknown
914,Not Applicable,Civilians
915,Afghan Local Police (ALP),House of Officer
916,Afghan Local Police (ALP),House of Officer
917,Afghan Local Police (ALP),House of Officer
918,Afghan Local Police (ALP),House of Officer
919,Afghan Local Police (ALP),House of Officer
920,Afghan Border Police (ABP),Headquarters
921,Rapid Deployment Unit (RDU),Vehicle
922,Bushalingwa Village,Village
923,Syrian Army,Checkpoint
924,Syrian Army,Checkpoint
925,Unknown,Power Pylon
926,African Union Mission in Somalia (AMISOM),Kenyan Convoy
927,Not Applicable,Civilian: Ahmad Khalaf Allah
928,Istijaba Camp,Internally Displaced Persons (IDPs) Camp
929,Siraj Munir Mosque,Imam: Taher Aisia Abu Nawara
930,Sudanese Ministry of Foreign Affairs,Embassy
931,Government of Balochistan,Residence of Minister: Nawab Changez Marri
932,Unknown,Unknown
933,Unknown,Unknown
934,Unknown,Construction Equipment
935,"Del Monte Philippines, Incorporated (DMPI)",Farming Equipment
936,Philippine Army (PA),Patrol
937,Not Applicable,Civilian
938,Not Applicable,Civilian
939,Not Applicable,Civilians
940,Not Applicable,Civilians
941,Unknown,Lawyer: Majid al-Mas'udi
942,Iraqi Army,Soldiers
943,Iraqi Police Service (IPS),Patrol
944,Not Applicable,Civilians
945,Peshmerga,Checkpoint
946,Unknown,School
947,National Grid Corporation of the Philippines (NGCP),House of Guard: Toks Dawadi
948,Unknown,Unknown
949,Pakistan Armed Forces,Patrol
950,Not Applicable,Suspected Informant: Biswambhar Kanhar
951,Iraqi Army,10th Division Headquarters
952,Iraqi Army,Barracks
953,Unknown,Daycare Teacher: Joel Daunsay
954,Not Applicable,Car
955,Not Applicable,Civilians
956,Saudi Border Guard,Post
957,Ailgal Clinic,Polio Vaccination Workers
958,Not Applicable,Civilians
959,Egyptian Armed Forces,Armored Personnel Carrier (APC)
960,African Union Mission in Somalia (AMISOM),Kenyan Convoy
961,Demining Agency For Afghanistan (DAFA),De-Mining Personnel
962,Government of Ceel Cadde,Convoy of Commissioner: Abdirashid Ali Abdi
963,Government of Kunar,Convoy of Provincial Council Chief: Jamaluddin Syar
964,Not Applicable,Civilians
965,Unknown,Unknown
966,Unknown,Teacher: Hafiz Wasim
967,Turkish Armed Forces (TSK),Soldiers
968,Indian Armed Forces,Soldiers
969,Philippine National Police (PNP),Provincial Public Safety Company Vehicle
970,Not Applicable,Civilian
971,Indian Police Service (IPS),Minibus
972,Not Applicable,Village Guard: Girja Paswan
973,Afghan Police,Commander: Sahar Gul
974,Nigerian Armed Forces,Checkpoint
975,Unknown,Market
976,Not Applicable,Civilians
977,Not Applicable,Civilians
978,Not Applicable,Civilians
979,Not Applicable,Civilians
980,Iraqi Police Service (IPS),Officers
981,Not Applicable,Civilians
982,Save Pantukan Movement,Founder: Teresita Navacilla
983,Government of Pakistan,Residence of Political Moharrar: Haji Tarkistan
984,Not Applicable,Civilians
985,Government of Upper Tungawan,Village Chair: Arnel Dela Cruz
986,Indian National Congress (INC),"Workers: Luapuia Thaite, Joseph Nampui, Lala Nampui"
987,Unknown,Mining Vehicles
988,Unknown,Residence of Contractor
989,Not Applicable,Civilian
990,Iraqi Army,Soldiers
991,Unknown,Vladimir Lenin Statue
992,Afghan National Army (ANA),Vehicle
993,Pakistani Police,Vehicle of Constable: Manzoor Hussain
994,Not Applicable,Civilian
995,Center for Religious Studies and International Spiritual Relations,President: Ihor Kozlovskyy
996,Military of Yemen,Colonel: Abdulsalam Salim Saad
997,Samtah Town,Town
998,Pakistani Police,Patrol
999,Pakistan Railways,Railway Tracks
1000,Egyptian National Police (ENP),Vehicle
1001,Government of Yemen,Presidential Palace
1002,Al Thawrah Hospital,Hospital
1003,Popular Resistance Committee,Commander: Abd-al-Aziz al-Sab'i
1004,Unknown,Pharmacy
1005,Unknown,Power Tower
1006,Not Applicable,Vehicle
1007,Malian Army,Supply Vehicle
1008,Malian Army,Vehicle
1009,Unknown,Refugee Housing
1010,Not Applicable,Houses
1011,Unknown,Videoke Bar
1012,Pakistani Police,Patrol
1013,Unknown,Unknown
1014,Indian Railways,Mahanagri Express Train
1015,Unknown,Polio Worker: Shah Faisal
1016,Pakistani Ministry of Agriculture,Deputy Director: Habibullah
1017,Unknown,Bus
1018,Not Applicable,Civilians
1019,Not Applicable,Civilians
1020,Iraqi Volunteer Forces,Checkpoint
1021,Not Applicable,Civilians
1022,Iraqi Army,Headquarters
1023,Not Applicable,Civilian: Hidma
1024,Nigerian Agip Oil Company (NAOC),Oil Pipeline
1025,Unknown,Cell Phone Tower
1026,Unknown,Cell Phone Tower
1027,Unknown,Cell Phone Tower
1028,Turkish Armed Forces (TSK),Soldiers
1029,Indian Police Service (IPS),Patrol
1030,Bharatiya Janata Party (BJP),Residence of General Secretary: Deben Thaose
1031,Indian National Congress (INC),Residence of Leader
1032,Indian National Congress (INC),Brother of Dima Hasao District Congress Committee (DCC) President Mahendra Kemprai: Bijon Kemprai
1033,Unknown,Unknown
1034,Unknown,Unknown
1035,Not Applicable,Civilians
1036,Unknown,Bus Terminal
1037,Makak Village,Village
1038,Not Applicable,House
1039,Not Applicable,Civilian
1040,Chilean Police,Officers
1041,Imam Rida Mosque,Mosque
1042,Pakistan Army,Gate of Base
1043,National Directorate of Security (NDS),Patrol
1044,Libyan National Police (LNP),Officer: Hamzah al-Maghribi
1045,Pakistan Railways,Train
1046,Military of Yemen,Checkpoint
1047,Iraqi Armed Forces,Patrol
1048,Not Applicable,Civilians
1049,Not Applicable,Civilians
1050,Unknown,Cafe
1051,Unknown,Unknown
1052,Unknown,Grain Market
1053,Government of Afghanistan,Judge
1054,Not Applicable,House
1055,Pakistan Rangers,Post
1056,Pakistani Police,Van
1057,Egyptian National Police (ENP),Officer: Marezeq Al-Baera
1058,Afghan Police,Vehicle
1059,Unknown,Refugee Shelter
1060,Unknown,Refugee Shelter
1061,Government of Bardere,Chief Judge: Sheikh Ibrahim Nur Shab'an
1062,Responsible Citizens,Leader: Maryna Cherenkova
1063,Unknown,Gas Pipeline
1064,Unknown,Gas Pipeline
1065,MT Leon Dias,Oil Tanker
1066,Unknown,Unknown
1067,Government of Greece,State Minister: Alekos Flampouraris
1068,Not Applicable,Civilian
1069,Unknown,Journalist: Nabil al-Sharabi
1070,Not Applicable,Civilians
1071,Not Applicable,Civilian: Halim Khan
1072,"Dole Food Company, Incorporated",Boom Sprayer Truck
1073,"Del Monte Philippines, Incorporated (DMPI)",Bulldozers
1074,Lapanday Pineapple Plantation Company,Boom Sprayers
1075,Turkish Village Guards,Member: Murat Sevim
1076,Dalori Village,Village
1077,Pakistan Armed Forces,Convoy
1078,Da Afghanistan Breshna Sherkat (DABS),Workers
1079,Not Applicable,House
1080,Civilian Joint Task Force (CJTF),Vehicle
1081,Unknown,Unknown
1082,Unknown,Unknown
1083,Not Applicable,Civilians
1084,Iraqi Ministry of Science and Technology,Vehicle of Employee
1085,Not Applicable,Civilians
1086,Iraqi Armed Forces,Soldiers
1087,Unknown,Refugee Shelter
1088,Unknown,Refugee Shelter
1089,National Directorate of Security (NDS),Former Employee: Zahed Shah
1090,Yemeni Army,Car of General:  Hasan Salem Ahme
1091,Unknown,Unknown
1092,National Directorate of Security (NDS),Vehicle
1093,Qoryoley Town,Town
1094,Jadan District,District
1095,Unknown,Unknown
1096,Unknown,Unknown
1097,Unknown,Unknown
1098,Unknown,Unknown
1099,Afghan National Security Force (ANSF),Post
1100,Popular Resistance Committee,Car of Field Commander: Saleh Al Rousa
1101,Unknown,Unknown
1102,Not Applicable,Civilians
1103,Egyptian National Police (ENP),Armored Vehicle
1104,Frontier Corps (FC),Convoy
1105,Radio Television Afghanistan,Journalist: Haji Mohammad Zubair Khaksar
1106,Afghan Police,Officer
1107,Ibn al-Qayim Mosque,Imam: Samahan Abdel-Aziz
1108,Thubat Neighborhood,Neighborhood
1109,Hana Area,Area
1110,Ad Dakhil Neighborhood,Neighborhood
1111,Hashim Area,Area
1112,Raqah Area,Area
1113,Al-Bawkirah Area,Area
1114,Unknown,Bus Station
1115,Not Applicable,Civilians
1116,National Directorate of Security (NDS),Vehicle of Intelligence Chief: Mobarek Shah
1117,Unknown,Construction Site
1118,Unknown,Market
1119,Unknown,Fish Market
1120,Not Applicable,Civilians
1121,Not Applicable,Civilians
1122,Not Applicable,Civilians
1123,Not Applicable,Civilian
1124,Green Zone,Employee
1125,Egyptian Army,Vehicle
1126,Israel Defense Forces (IDF),Checkpoint
1127,Israel Defense Forces (IDF),Checkpoint
1128,Unknown,Construction Site
1129,Unknown,Construction Site
1130,Not Applicable,Residential Area
1131,Zuwetina Oil Company,Oil Pipeline
1132,Kaisari Village,Village
1133,Egyptian National Police (ENP),House of Officer
1134,Egyptian National Police (ENP),House of Officer
1135,Not Applicable,House of Trader: Saiful Islam
1136,Borno State Pilgrims Welfare Board,Office
1137,Not Applicable,Civilians
1138,Unknown,Unknown
1139,Unknown,Unknown
1140,Unknown,Unknown
1141,Unknown,Unknown
1142,Iraqi Armed Forces,Soldiers
1143,Armed Forces of the Philippines (AFP),"Soldiers: Sergeant Capistrano, Corporal Quijano"
1144,Saudi Arabia Police Force,Patrol
1145,Turkish Armed Forces (TSK),Soldiers
1146,Unknown,Unknown
1147,Not Applicable,Civilians
1148,Unknown,Pharmacy Employee
1149,Not Applicable,Civilians
1150,Unknown,Journalist: Yahya Jawahari
1151,Not Applicable,House
1152,Military Forces of Colombia,Patrol
1153,Da Afghanistan Breshna Sherkat (DABS),Power Pylon
1154,Da Afghanistan Breshna Sherkat (DABS),Power Pylon
1155,Da Afghanistan Breshna Sherkat (DABS),Power Pylon
1156,Unknown,Unknown
1157,Not Applicable,Civilian
1158,Not Applicable,Civilians
1159,Not Applicable,Workers
1160,African Union/United Nations Hybrid Operation in Darfur (UNAMID),Convoy
1161,Afghan National Civil Order Police (ANCOP),Headquarters
1162,Sashastra Seema Bal (SSB),Patrol
1163,Frontier Corps (FC),Checkpost
1164,Afghan National Army (ANA),Vehicle
1165,Unknown,Restaurant
1166,National Bank of Moldova,Governor: Dorin Dragutanu
1167,Afghan Police,Headquarters
1168,Israel Defense Forces (IDF),Soldiers
1169,Not Applicable,Vehicles
1170,Afghan Police,Vehicle
